Tanggal,Kode_wilayah,Wilayah,Stasiun,Temperatur_rata-rata,Kelembapan_rata-rata,Curah_hujan, Lamanya_penyinaran_matahari ,Kecepatan_angin_rata-rata,Kategori_Curah_Hujan,Klasifikasi
8/29/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.7,68,0,10.2,2,Tidak Hujan,Normal
8/30/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,67,0,10.2,2,Tidak Hujan,Normal
8/31/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28,62,0,10.1,2,Tidak Hujan,Normal
9/1/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.5,61,0,10.1,2,Tidak Hujan,Normal
9/2/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28,58,0,10.5,2,Tidak Hujan,Normal
9/3/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,58,0,10,2,Tidak Hujan,Normal
9/4/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.1,65,0,10.1,2,Tidak Hujan,Normal
9/5/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.3,72,0,10,2,Tidak Hujan,Normal
9/6/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.8,65,0,10,2,Tidak Hujan,Normal
9/7/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.7,76,0,10,2,Tidak Hujan,Normal
9/8/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.4,65,0,9.8,2,Tidak Hujan,Normal
9/9/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,65,0,10,2,Tidak Hujan,Normal
9/10/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.6,72,0,9,2,Tidak Hujan,Normal
9/11/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.6,70,0,8.8,3,Tidak Hujan,Normal
9/12/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.9,66,0,9.9,2,Tidak Hujan,Normal
9/13/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.8,62,0,6.1,2,Tidak Hujan,Normal
9/14/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.3,62,0,9.9,2,Tidak Hujan,Normal
9/15/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.9,66,0,9.9,2,Tidak Hujan,Normal
9/16/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,68,0,9.7,3,Tidak Hujan,Normal
9/17/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,68,0,9.8,2,Tidak Hujan,Normal
9/18/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,62,0,10,2,Tidak Hujan,Normal
9/19/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.2,65,0,9.9,2,Tidak Hujan,Normal
9/20/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.7,60,0,10,2,Tidak Hujan,Normal
9/21/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,66,0,10,2,Tidak Hujan,Normal
9/22/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.2,54,0,10,2,Tidak Hujan,Normal
9/23/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,67,0,10,2,Tidak Hujan,Normal
9/24/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.9,68,0,10,2,Tidak Hujan,Normal
9/25/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,58,0,10,2,Tidak Hujan,Normal
9/26/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.3,61,0,10.1,2,Tidak Hujan,Normal
9/27/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,64,0,10,2,Tidak Hujan,Normal
9/28/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.4,67,0,10.2,2,Tidak Hujan,Normal
9/29/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,65,0,10.1,2,Tidak Hujan,Normal
9/30/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.6,62,0,6.1,2,Tidak Hujan,Normal
10/1/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.7,64,0,10.3,2,Tidak Hujan,Normal
10/2/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.8,66,0,9.5,2,Tidak Hujan,Normal
10/3/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.7,76,0,10.2,2,Tidak Hujan,Normal
10/4/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.9,72,0,10,2,Tidak Hujan,Normal
10/5/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.5,71,0,10.2,2,Tidak Hujan,Normal
10/6/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.2,71,0,10.2,2,Tidak Hujan,Normal
10/7/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,68,0,10.1,2,Tidak Hujan,Normal
10/8/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.3,70,0,10.1,2,Tidak Hujan,Normal
10/9/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.4,68,0,10.2,2,Tidak Hujan,Normal
10/10/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.5,67,0,9.9,2,Tidak Hujan,Normal
10/11/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.8,72,0,9.6,2,Tidak Hujan,Normal
10/12/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,68,0,10.3,2,Tidak Hujan,Normal
10/13/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.5,69,0,10.2,2,Tidak Hujan,Normal
10/14/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.1,70,0,10.7,2,Tidak Hujan,Normal
10/15/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.3,69,0,10.5,2,Tidak Hujan,Normal
10/16/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.2,69,0,10.4,2,Tidak Hujan,Normal
10/17/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.5,71,0,10.3,2,Tidak Hujan,Normal
10/18/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.7,71,0,10.5,2,Tidak Hujan,Normal
10/19/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,0,0,0,8.2,2,Tidak Hujan,Normal
10/20/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.7,72,0,5,2,Tidak Hujan,Normal
10/21/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.6,66,0,10.5,2,Tidak Hujan,Normal
10/22/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.9,64,0,10.9,2,Tidak Hujan,Normal
10/23/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.7,76,0,6.1,2,Tidak Hujan,Normal
10/24/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,72,7.5,8.2,2,Hujan Sedang,Normal
10/25/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.3,69,0,9.3,2,Tidak Hujan,Normal
10/26/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,68,0,10.4,2,Tidak Hujan,Normal
10/27/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.7,76,0,10.5,2,Tidak Hujan,Normal
10/28/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.2,73,0,10.6,2,Tidak Hujan,Normal
10/29/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30,67,0,10.9,3,Tidak Hujan,Normal
10/30/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.9,69,0,10.2,3,Tidak Hujan,Normal
10/31/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.2,69,0,9.7,2,Tidak Hujan,Normal
11/1/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,31.5,66,0,8.9,2,Tidak Hujan,Normal
11/2/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,77,0,10.7,2,Tidak Hujan,Normal
11/3/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,78,0,6.4,2,Tidak Hujan,Normal
11/4/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.6,80,0,7.6,2,Tidak Hujan,Normal
11/5/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.9,71,1.8,6.5,2,Hujan Sedang,Normal
11/6/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.5,67,0,10.6,2,Tidak Hujan,Normal
11/7/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30,73,0,6.1,2,Tidak Hujan,Normal
11/8/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.2,72,0,10.6,2,Tidak Hujan,Normal
11/9/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.6,71,0,10.6,2,Tidak Hujan,Normal
11/10/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,31,68,0,9.1,2,Tidak Hujan,Normal
11/11/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.2,71,0,9.5,2,Tidak Hujan,Normal
11/12/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.4,73,0,9.5,2,Tidak Hujan,Normal
11/13/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30.6,71,0,9.5,2,Tidak Hujan,Normal
11/14/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.3,76,0,9.4,2,Tidak Hujan,Normal
11/15/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,30,75,0,7.4,2,Tidak Hujan,Normal
11/16/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.8,76,8.5,9,2,Hujan Sedang,Normal
11/17/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.8,77,0,8.2,2,Tidak Hujan,Normal
11/18/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.1,77,1.3,8.7,2,Hujan Sedang,Normal
11/19/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29,77,0,5.3,2,Tidak Hujan,Normal
11/20/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.6,74,0.6,5.8,2,Hujan Sedang,Normal
11/21/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.5,74,0,8.2,3,Tidak Hujan,Normal
11/22/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.8,75,0,10.3,2,Tidak Hujan,Normal
11/23/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,29.5,78,0,10.1,3,Tidak Hujan,Normal
11/24/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27,85,2.6,9.5,2,Hujan Sedang,Normal
11/25/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.6,86,14.2,9999,2,Hujan Sedang,Normal
11/26/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,87,18.4,5.8,2,Hujan Sedang,Normal
11/27/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.2,87,14.2,5,2,Hujan Sedang,Normal
11/28/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.5,80,26.4,5.6,2,Hujan Sedang,Normal
11/29/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.5,81,4.4,5.4,2,Hujan Sedang,Normal
11/30/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.2,83,0,5.4,2,Tidak Hujan,Normal
12/1/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28,84,0.2,3.9,2,Hujan Sedang,Normal
12/2/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.1,88,1.2,7.5,2,Hujan Sedang,Normal
12/3/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.4,89,6.4,6,2,Hujan Sedang,Normal
12/4/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.4,86,46,7,2,Hujan Sedang,La Niña
12/5/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27,84,63.2,7.6,1,Hujan Ekstrem,La Niña
12/6/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.6,87,0,5.9,2,Tidak Hujan,Normal
12/7/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.1,85,2,5.5,3,Hujan Sedang,Normal
12/8/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.9,80,12.3,4.2,2,Hujan Sedang,Normal
12/9/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26,87,0,5.3,1,Tidak Hujan,Normal
12/10/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.2,87,8.2,1.9,3,Hujan Sedang,Normal
12/11/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.9,84,25.6,4.5,3,Hujan Sedang,Normal
12/12/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,85,2,4.9,3,Hujan Sedang,Normal
12/13/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.1,85,0.2,1.5,3,Hujan Sedang,Normal
12/14/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.4,80,2.2,3.7,2,Hujan Sedang,Normal
12/15/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28,83,0,5.4,4,Tidak Hujan,Normal
12/16/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,81,0.4,6,3,Hujan Sedang,Normal
12/17/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,0,88,0,5.3,2,Tidak Hujan,Normal
12/18/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.1,80,9.2,3,2,Hujan Sedang,Normal
12/19/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.5,77,0,0,2,Tidak Hujan,Normal
12/20/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.5,76,0.2,3.8,2,Hujan Sedang,Normal
12/21/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,72,0,9.4,2,Tidak Hujan,Normal
12/22/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.5,77,0,11.7,2,Tidak Hujan,Normal
12/23/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,26.9,84,2,9.2,2,Hujan Sedang,Normal
12/24/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.2,78,7,5.1,2,Hujan Sedang,Normal
12/25/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.5,79,0,4.3,2,Tidak Hujan,Normal
12/26/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.7,81,0,9.3,3,Tidak Hujan,Normal
12/27/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.1,81,0.2,7.2,2,Hujan Sedang,Normal
12/28/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.4,79,0,8.4,2,Tidak Hujan,Normal
12/29/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.5,79,0,7.9,2,Tidak Hujan,Normal
12/30/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,27.3,88,0.2,11.5,2,Hujan Sedang,Normal
12/31/2023,73.71,Makassar,Stasiun Meteorologi Maritim Paotere,28.1,82,2,4.8,2,Hujan Sedang,Normal
1/1/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.5,79,25.2,0,4,Hujan Sedang,La Niña
1/2/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.1,81,0,3.9,5,Tidak Hujan,Normal
1/3/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.4,77,0,2.2,4,Tidak Hujan,Normal
1/4/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.8,75,0,3.5,4,Tidak Hujan,Normal
1/5/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.1,72,0,7.6,3,Tidak Hujan,Normal
1/6/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.1,72,0,9,2,Tidak Hujan,Normal
1/7/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.1,75,0,2.2,3,Tidak Hujan,Normal
1/8/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.4,81,9.5,5.5,2,Hujan Sedang,Normal
1/9/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.1,79,21.3,7.2,3,Hujan Sedang,La Niña
1/10/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.7,78,8.5,7.1,2,Hujan Sedang,Normal
1/11/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,30.2,71,1,8.8,2,Hujan Sedang,Normal
1/12/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.4,77,9.1,8.8,2,Hujan Sedang,Normal
1/13/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.8,68,1,9.5,3,Hujan Sedang,Normal
1/14/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.7,72,0,9.6,3,Tidak Hujan,Normal
1/15/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.9,72,0,8.3,4,Tidak Hujan,Normal
1/16/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.3,76,0,8.8,3,Tidak Hujan,Normal
1/17/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28,82,10.9,3.9,3,Hujan Sedang,Normal
1/18/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28,78,1.3,3.8,3,Hujan Sedang,Normal
1/19/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.6,78,6.5,7.5,2,Hujan Sedang,Normal
1/20/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.9,77,0.3,2.6,2,Hujan Sedang,Normal
1/21/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.4,74,0,2.6,3,Tidak Hujan,Normal
1/22/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.8,80,16.6,5.4,3,Hujan Sedang,La Niña
1/23/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.5,78,25.5,6.7,2,Hujan Sedang,La Niña
1/24/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.1,79,0,4.3,2,Tidak Hujan,Normal
1/25/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.7,81,2,4.1,2,Hujan Sedang,Normal
1/26/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.2,84,23,5,3,Hujan Sedang,La Niña
1/27/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.2,80,0.9,0.5,3,Hujan Sedang,Normal
1/28/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.9,90,6.1,1.2,4,Hujan Sedang,Normal
1/29/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.4,82,11.5,0,2,Hujan Sedang,Normal
1/30/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.1,80,3.8,4.6,3,Hujan Sedang,Normal
1/31/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.9,80,0,1.6,4,Tidak Hujan,Normal
2/1/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.2,78,13.2,2.8,2,Hujan Sedang,La Niña
2/2/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.5,84,1,0.1,3,Hujan Sedang,Normal
2/3/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.7,81,4.9,0.5,3,Hujan Sedang,Normal
2/4/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.9,86,0,0,3,Tidak Hujan,Normal
2/5/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29,75,4,3.8,4,Hujan Sedang,Normal
2/6/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.3,76,0,4.3,3,Tidak Hujan,Normal
2/7/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.3,81,7,3,4,Hujan Sedang,Normal
2/8/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.7,80,4.5,3.4,4,Hujan Sedang,Normal
2/9/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.9,81,3,2.9,2,Hujan Sedang,Normal
2/10/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.5,83,33.6,3.5,4,Hujan Sedang,La Niña
2/11/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.2,85,0,5.5,2,Tidak Hujan,Normal
2/12/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.7,82,1.7,2.3,3,Hujan Sedang,Normal
2/13/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.7,78,3.6,3,4,Hujan Sedang,Normal
2/14/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.1,80,14.7,4.2,4,Hujan Sedang,La Niña
2/15/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.6,82,17.8,6,3,Hujan Sedang,La Niña
2/16/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.5,84,23.8,3,3,Hujan Sedang,La Niña
2/17/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.3,83,19.8,6,3,Hujan Sedang,La Niña
2/18/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.4,80,1.4,6.1,3,Hujan Sedang,Normal
2/19/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.8,83,65.8,7.5,3,Hujan Ekstrem,La Niña
2/20/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.3,77,15,6.4,3,Hujan Sedang,La Niña
2/21/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29,78,9.5,7.5,3,Hujan Sedang,Normal
2/22/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.5,84,56.2,7.2,4,Hujan Ekstrem,La Niña
2/23/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.7,82,0,5.1,4,Tidak Hujan,Normal
2/24/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29,77,3.8,2.4,4,Hujan Sedang,Normal
2/25/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.8,75,0,4,4,Tidak Hujan,Normal
2/26/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.8,81,3,7.5,4,Hujan Sedang,Normal
2/27/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.3,80,0.1,4.5,4,Hujan Sedang,Normal
2/28/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.2,79,6.8,3,4,Hujan Sedang,Normal
3/1/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.1,80,7.6,2.3,4,Hujan Sedang,Normal
3/2/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.7,90,2,4,4,Hujan Sedang,Normal
3/3/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.4,79,13.7,0,3,Hujan Sedang,La Niña
3/4/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.3,76,0,7.4,2,Tidak Hujan,Normal
3/5/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.7,77,0,6,3,Tidak Hujan,Normal
3/6/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.5,80,45.2,5.2,2,Hujan Sedang,La Niña
3/7/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.7,77,0.2,4.9,2,Hujan Sedang,Normal
3/8/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.1,81,0,7.6,2,Tidak Hujan,Normal
3/9/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.6,77,10,1,2,Hujan Sedang,Normal
3/10/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.6,77,0,7,2,Tidak Hujan,Normal
3/11/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.9,74,0,8.8,1,Tidak Hujan,Normal
3/12/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,30.1,75,0,8.5,3,Tidak Hujan,Normal
3/13/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29,75,0,8.7,2,Tidak Hujan,Normal
3/14/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.3,74,0,8,3,Tidak Hujan,Normal
3/15/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.8,80,0.2,8.4,2,Hujan Sedang,Normal
3/16/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.7,76,3,5.5,2,Hujan Sedang,Normal
3/17/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.6,74,0.1,5.4,1,Hujan Sedang,Normal
3/18/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.5,79,0,6,2,Tidak Hujan,Normal
3/19/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.7,76,0,5.4,2,Tidak Hujan,Normal
3/20/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.5,78,5.5,6.8,1,Hujan Sedang,Normal
3/21/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.4,76,14.3,7.4,2,Hujan Sedang,La Niña
3/22/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.7,78,2,7.1,2,Hujan Sedang,Normal
3/23/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,30.6,70,0,6.6,2,Tidak Hujan,Normal
3/24/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.2,79,0,7.8,2,Tidak Hujan,Normal
3/25/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.3,78,4,5.5,3,Hujan Sedang,Normal
3/26/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.8,78,0,5.3,2,Tidak Hujan,Normal
3/27/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.2,81,0,3.9,2,Tidak Hujan,Normal
3/28/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28.2,80,0,1,2,Tidak Hujan,Normal
3/29/2023,35.78,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,29.2,76,0,1.9,2,Tidak Hujan,Normal
